fonte_arquivo,marca_seed,keyword,idioma,familia,categoria,volume_medio_12m,volume_corrente_est,kd,cpc_usd,densidade_competitiva,intent,tem_ai_overview,serp_features,click_potential,trend,n_fontes,fontes
2026-08-17_semrush_keywords_brastemp.csv,brastemp,forno elétrico brastemp,pt,nao classificado,coccao,2900,2535.7,26.0,0.14,1.0,Informational,1,"Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.44, 0.29, 0.35, 0.35, 0.35, 0.35, 0.44, 0.29, 0.29, 0.19, 0.35, 0.29]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,forno elétrico de embutir brastemp,pt,nao classificado,coccao,2900,2404.6,20.0,0.16,1.0,Informational,0,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.54, 0.28, 0.54, 0.66, 0.36, 0.28, 0.43, 0.36, 0.43, 0.54, 0.43, 0.36]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,freezer brastemp vertical,pt,nao classificado,freezer,2900,3536.8,25.0,0.21,1.0,Informational,0,"Image Pack, Reviews, Video, Adwords Top, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links",20.0,"[0.81, 0.81, 0.43, 1.0, 0.81, 0.65, 0.22, 0.54, 0.43, 0.65, 0.81, 0.81]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira brastemp 2 portas,pt,nao classificado,geladeira,2900,3052.6,25.0,0.26,1.0,Informational,0,"Popular Products, Related Searches, Image Pack, Site Links, Reviews",20.0,"[0.65, 0.43, 0.65, 0.54, 0.65, 0.65, 0.81, 0.65, 0.65, 0.54, 0.54, 0.65]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira brastemp 400 litros,pt,especificacao produto,geladeira,2900,1781.6,31.0,0.2,1.0,Commercial,0,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.23, 0.23, 0.29, 0.29, 0.23, 0.23, 0.36, 0.29, 0.29, 0.15, 0.19, 0.15]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira brastemp branca,pt,nao classificado,geladeira,2900,2850.3,26.0,0.27,1.0,Informational,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.43, 0.43, 0.66, 0.43, 0.36, 0.36, 0.54, 0.43, 0.54, 0.28, 0.36, 0.43]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira brastemp frost free duplex,pt,especificacao produto,geladeira,2900,1559.7,31.0,0.3,1.0,"Informational, Transactional",0,"Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video Carousel, People Also Ask",20.0,"[0.29, 0.29, 0.29, 0.24, 0.16, 0.16, 0.29, 0.24, 1.0, 0.16, 0.29, 0.16]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira frost free brastemp inverse,pt,especificacao produto,geladeira,2900,3407.7,25.0,0.28,1.0,"Informational, Transactional",0,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches, Short Videos",20.0,"[0.53, 0.53, 0.53, 0.35, 0.44, 0.53, 0.66, 0.66, 0.66, 0.53, 0.66, 0.66]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeira inverter brastemp,pt,especificacao produto,geladeira,2900,4343.3,35.0,0.19,1.0,Transactional,0,"Site Links, Reviews, Video, People Also Ask, Short Videos, Image Pack, Video Carousel, Popular Products, Related Searches",20.0,"[0.24, 0.13, 0.24, 0.53, 0.35, 0.53, 1.0, 0.81, 0.66, 0.53, 0.66, 0.81]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,geladeiras brastemp,pt,nao classificado,geladeira,2900,3939.6,50.0,0.29,1.0,Commercial,0,"Reviews, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.24, 0.13, 0.29, 0.19, 0.29, 0.24, 0.24, 0.36, 0.36, 0.24, 0.24, 0.36]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,lava louca brastemp,pt,nao classificado,sem categoria,2900,2508.1,40.0,0.25,1.0,"Navigational, Commercial",0,"Image Pack, Reviews, Video, Popular Products, Related Searches, Site Links, Video Carousel, People Also Ask, Short Videos",20.0,"[0.16, 0.19, 0.24, 0.19, 0.19, 0.12, 0.24, 0.16, 0.16, 0.29, 0.12, 0.16]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,lava louça brastemp 15 serviços,pt,nao classificado,sem categoria,2900,2791.8,30.0,0.29,1.0,Informational,0,"Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos",20.0,"[0.28, 0.28, 0.54, 0.54, 0.43, 0.28, 1.0, 0.28, 0.66, 0.28, 0.36, 0.43]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,lava louças 10 serviços brastemp,pt,nao classificado,lava loucas,2900,2175.0,31.0,0.27,1.0,Informational,0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Site Links, Reviews, Video",20.0,"[0.29, 0.23, 0.54, 0.35, 0.44, 0.44, 0.54, 0.44, 0.44, 0.35, 0.29, 0.29]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina brastemp 12kg,pt,especificacao produto,sem categoria,2900,2819.0,30.0,0.15,1.0,Informational,0,"Video, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.29, 0.44, 0.44, 0.29, 0.29, 0.29, 0.24, 0.24, 0.29, 0.19, 0.29, 0.29]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina brastemp 15kg,pt,especificacao produto,sem categoria,2900,2661.8,23.0,0.27,1.0,Informational,0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.81, 0.65, 0.65, 0.54, 0.54, 0.65, 0.81, 0.36, 0.54, 0.54, 0.43, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina de lavar 13kg brastemp,pt,especificacao produto,lavanderia,2900,4139.2,21.0,0.25,1.0,Informational,0,"Related Searches, Short Videos, Site Links, Video, Video Carousel, People Also Ask, Popular Products",20.0,"[0.44, 0.54, 0.54, 0.35, 0.29, 0.44, 0.35, 0.19, 0.19, 0.23, 0.44, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina de lavar brastemp 11 kg,pt,especificacao produto,lavanderia,2900,2939.9,25.0,0.13,1.0,Informational,0,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel",20.0,"[0.66, 0.54, 0.81, 0.66, 0.19, 0.13, 0.24, 0.19, 0.81, 0.24, 0.19, 0.43]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina de lavar brastemp 11kg,pt,especificacao produto,lavanderia,2900,1616.6,29.0,0.18,1.0,"Informational, Transactional",0,"Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video, People Also Ask",20.0,"[0.29, 1.0, 0.29, 0.29, 0.23, 0.29, 0.35, 0.23, 0.29, 0.29, 0.35, 0.19]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina de lavar brastemp 12 kg,pt,especificacao produto,lavanderia,2900,4350.0,30.0,0.2,1.0,Commercial,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.81, 0.65, 0.65, 0.65, 0.54, 0.54, 1.0, 0.43, 0.65, 0.43, 0.65, 1.0]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina de lavar brastemp 15 kg,pt,especificacao produto,lavanderia,2900,4605.9,20.0,0.28,1.0,Commercial,0,"Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask",20.0,"[0.43, 0.66, 0.54, 0.24, 0.54, 0.19, 0.66, 0.81, 0.66, 0.15, 0.43, 0.81]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina de lavar louças brastemp,pt,nao classificado,lavanderia,2900,944.5,30.0,0.2,1.0,"Informational, Transactional",0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews",20.0,"[0.66, 0.43, 0.43, 0.36, 0.43, 0.43, 0.28, 0.66, 0.43, 0.36, 0.19, 0.13]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquina lavar brastemp,pt,nao classificado,sem categoria,2900,2518.4,28.0,0.22,1.0,Transactional,0,"Site Links, Video, Adwords Top, People Also Ask, Image Pack, Adwords Bottom, Popular Products, Related Searches, Short Videos",20.0,"[0.44, 0.44, 0.53, 0.53, 0.53, 0.44, 0.66, 0.44, 0.66, 0.44, 0.53, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,maquinas de lavar brastemp,pt,nao classificado,sem categoria,2900,7064.7,32.0,0.26,1.0,"Informational, Transactional",0,"Site Links, Video, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack",20.0,"[0.24, 0.1, 0.19, 0.29, 0.19, 0.1, 0.29, 0.03, 0.36, 0.04, 0.29, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,microondas brastemp 20 litros,pt,especificacao produto,coccao,2900,2574.2,31.0,0.14,1.0,Commercial,0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.65, 0.65, 0.65, 0.65, 0.54, 0.65, 0.65, 0.54, 0.81, 0.43, 0.54, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,microondas de embutir brastemp,pt,nao classificado,coccao,2900,2294.5,26.0,0.22,1.0,"Informational, Transactional",0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video",20.0,"[0.54, 0.43, 0.54, 0.54, 0.54, 0.54, 0.66, 0.28, 0.43, 0.36, 0.24, 0.36]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,máquina de lavar brastemp 13 kg,pt,especificacao produto,lavanderia,2900,3392.1,25.0,0.22,1.0,Informational,0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.54, 0.36, 0.28, 0.43, 0.36, 0.43, 0.66, 0.54, 0.43, 0.54, 0.43, 0.54]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,máquina de lavar da brastemp,pt,nao classificado,lavanderia,2900,4939.4,26.0,0.39,1.0,Informational,1,"Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches, Short Videos, AI Overview",20.0,"[0.44, 0.29, 0.35, 0.23, 0.29, 0.29, 0.23, 0.44, 0.54, 0.35, 0.54, 0.66]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,secadora brastemp 10kg,pt,especificacao produto,lavanderia,2900,2610.0,22.0,0.25,1.0,"Informational, Transactional",0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.54, 0.81, 0.36, 0.24, 0.19, 0.16, 0.13, 0.08, 0.13, 0.13, 0.19, 0.24]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,site brastemp oficial,pt,nao classificado,sem categoria,2900,3654.4,39.0,0.55,1.0,Navigational,1,"Site Links, Video, People Also Ask, Related Searches, AI Overview",20.0,"[0.23, 0.35, 0.35, 0.29, 0.29, 0.23, 1.0, 0.19, 0.19, 0.19, 0.44, 0.44]",1,brastemp
2026-08-17_semrush_keywords_brastemp.csv,brastemp,site oficial brastemp,pt,nao classificado,sem categoria,2900,2913.7,34.0,0.55,1.0,Navigational,0,"Site Links, Video, People Also Ask, Related Searches, Adwords Middle",20.0,"[0.29, 0.44, 0.53, 0.44, 0.44, 0.44, 0.81, 0.35, 0.53, 0.53, 1.0, 0.53]",1,brastemp
2026-08-17_semrush_keywords_consul.csv,consul,assistencia tecnica consul,pt,assistencia e reparo,sem categoria,2900,3246.0,17.0,0.29,0.56,Navigational,0,"Reviews, People Also Ask, Related Searches, Site Links",20.0,"[0.43, 0.28, 0.43, 0.28, 0.36, 0.36, 0.28, 0.43, 0.54, 0.36, 0.43, 0.43]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,climatizador consul,pt,nao classificado,ar condicionado,2900,1277.1,27.0,0.07,1.0,"Informational, Commercial",0,"Image Pack, Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.03, 0.05, 0.05, 0.05, 0.1, 0.08, 0.1, 0.29, 0.16, 0.07, 0.07, 0.04]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul 12kg,pt,especificacao produto,sem categoria,2900,2566.7,24.0,0.25,1.0,"Informational, Transactional",0,"People Also Ask, Popular Products, Related Searches, Site Links, Video, Video Carousel",20.0,"[0.43, 0.54, 0.54, 0.54, 0.43, 0.43, 0.66, 0.43, 0.54, 0.43, 0.43, 0.43]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul fogão 4 bocas,pt,marca e navegacao,coccao,2900,5190.5,29.0,0.17,1.0,"Informational, Transactional",0,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.36, 0.1, 0.16, 0.19, 0.24, 0.36, 0.24, 0.24, 0.16, 0.1, 0.36, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul geladeira inox,pt,marca e navegacao,geladeira,2900,4733.5,24.0,0.25,1.0,Transactional,1,"Video, Popular Products, Related Searches, AI Overview, Site Links, Reviews",20.0,"[0.08, 0.24, 0.05, 0.19, 0.44, 0.13, 0.08, 0.66, 0.36, 0.54, 0.66, 0.54]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul loja,pt,marca e navegacao,sem categoria,2900,2823.4,32.0,0.44,1.0,Navigational,0,"Site Links, Video, People Also Ask, Related Searches, Knowledge Panel",20.0,"[0.43, 0.43, 0.54, 0.54, 0.43, 0.43, 0.43, 0.54, 0.43, 0.24, 0.43, 0.43]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consul máquina de lavar,pt,marca e navegacao,lavanderia,2900,4657.2,26.0,0.27,1.0,Commercial,0,"Related Searches, Site Links, Reviews, Video, People Also Ask, Popular Products",20.0,"[0.07, 0.24, 0.19, 0.29, 0.29, 0.36, 0.13, 0.1, 0.24, 0.13, 0.29, 0.36]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,consula cnpj,pt,marca e navegacao,sem categoria,2900,2927.6,70.0,0.2,0.02,Informational,0,"Video, Related Searches, Image Pack, Reviews",75.0,"[0.53, 0.35, 0.66, 0.44, 0.44, 0.44, 0.53, 0.66, 0.53, 0.53, 0.66, 0.53]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,cooktop 4 bocas consul,pt,nao classificado,coccao,2900,1697.6,25.0,0.12,1.0,"Informational, Transactional",0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links",20.0,"[0.43, 0.43, 0.66, 0.66, 0.43, 0.54, 0.43, 0.24, 0.28, 0.15, 0.43, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,cooktop consul 4 bocas,pt,nao classificado,coccao,2900,2886.3,20.0,0.12,1.0,Commercial,0,"Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.54, 0.23, 0.35, 0.54, 0.35, 0.35, 0.35, 0.23, 0.29, 0.29, 0.35, 0.35]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,e-consular,pt,nao classificado,sem categoria,2900,3000.0,36.0,1.08,0.33,Navigational,0,"Video, Related Searches",60.0,"[0.23, 0.29, 0.44, 1.0, 0.35, 0.23, 0.44, 0.12, 0.16, 0.16, 0.29, 0.35]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,filtro consul refil,pt,peca e consumivel,sem categoria,2900,3041.5,24.0,0.18,1.0,"Informational, Transactional",0,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel",20.0,"[0.36, 0.36, 0.43, 0.54, 0.43, 0.43, 0.36, 0.36, 0.43, 0.36, 0.43, 0.43]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,filtro geladeira consul,pt,peca e consumivel,geladeira,2900,2096.4,25.0,0.12,1.0,"Informational, Commercial",0,"Image Pack, Site Links, Reviews, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.66, 0.66, 0.53, 0.53, 0.53, 0.44, 0.44, 0.35, 0.53, 0.44, 0.35, 0.35]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,fogao 4 bocas consul,pt,nao classificado,coccao,2900,3314.3,30.0,0.17,1.0,Transactional,0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.19, 0.1, 0.29, 0.16, 0.16, 0.24, 0.19, 0.24, 0.16, 0.36, 0.19, 0.24]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,fogao consul 4 bocas,pt,nao classificado,coccao,2900,1877.7,28.0,0.17,1.0,"Informational, Transactional",0,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links",20.0,"[0.15, 0.23, 0.36, 0.13, 0.15, 0.23, 0.19, 0.23, 0.23, 0.29, 0.44, 0.15]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,freezer consul 309 litros,pt,especificacao produto,freezer,2900,3777.6,26.0,0.19,1.0,Informational,0,"Knowledge Panel, Site Links, Video, Popular Products, Related Searches, Image Pack, Reviews, Video Carousel, People Also Ask",20.0,"[0.44, 0.44, 0.53, 0.35, 0.53, 0.44, 0.53, 0.53, 0.66, 0.44, 0.53, 0.66]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,freezer consul 534 litros,pt,especificacao produto,freezer,2900,2539.3,26.0,0.25,1.0,Commercial,0,"Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.35, 0.44, 0.44, 0.35, 0.53, 0.53, 0.66, 0.66, 0.66, 0.44, 0.53, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul duplex,pt,especificacao produto,geladeira,2900,3018.7,25.0,0.2,1.0,"Informational, Transactional",0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.53, 0.53, 0.53, 0.53, 0.44, 0.29, 0.53, 0.66, 0.66, 0.35, 0.53, 0.53]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira consul inverse,pt,nao classificado,geladeira,2900,3150.6,27.0,0.19,1.0,"Informational, Transactional",0,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video",20.0,"[0.29, 0.23, 0.35, 0.23, 0.35, 0.35, 0.66, 0.54, 0.44, 0.54, 0.44, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,geladeira pequena consul,pt,nao classificado,geladeira,2900,3734.6,25.0,0.12,1.0,Informational,0,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.13, 0.1, 0.13, 0.1, 0.36, 0.44, 0.54, 0.44, 0.44, 0.44, 0.54, 0.44]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,maquina de lavar roupa consul,pt,nao classificado,lavanderia,2900,1856.0,27.0,0.21,1.0,Transactional,0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Site Links, Video",20.0,"[0.43, 0.28, 0.66, 0.36, 0.43, 0.28, 0.66, 0.54, 0.54, 0.36, 0.43, 0.28]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,maquina de lavar roupa consul 12kg,pt,especificacao produto,lavanderia,2900,2625.0,25.0,0.21,1.0,Commercial,0,"Popular Products, Related Searches, Site Links, Video, Video Carousel, People Also Ask",20.0,"[0.54, 0.35, 0.35, 0.35, 0.23, 0.35, 0.54, 0.44, 0.44, 0.35, 0.35, 0.35]",1,consul
2026-08-17_semrush_keywords_consul.csv,consul,máquina de lavar roupa consul,pt,nao classificado,lavanderia,2900,2745.7,24.0,0.21,1.0,Commercial,0,"Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Image Pack, Site Links, Video",20.0,"[0.28, 0.36, 0.81, 0.36, 0.28, 0.36, 0.81, 0.43, 0.54, 0.43, 0.36, 0.43]",1,consul
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado 9000 midea,pt,nao classificado,ar condicionado,2900,1062.6,19.0,0.14,1.0,Informational,0,"Site Links, People Also Ask, Popular Products, Related Searches",20.0,"[0.19, 0.23, 0.29, 0.15, 0.19, 0.19, 0.23, 0.29, 0.15, 0.19, 0.44, 0.08]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado inverter midea 9000,pt,especificacao produto,ar condicionado,2900,1840.0,25.0,0.18,1.0,Transactional,0,"Site Links, Video, People Also Ask, Popular Products, Related Searches",20.0,"[0.19, 0.16, 0.29, 0.44, 0.44, 0.44, 0.54, 0.66, 0.44, 0.29, 0.23, 0.23]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado midea 12000 inverter,pt,especificacao produto,ar condicionado,2900,1933.3,20.0,0.17,1.0,Transactional,0,"People Also Ask, Popular Products, Related Searches, Site Links, Video",20.0,"[0.05, 0.05, 0.05, 0.1, 0.16, 0.16, 0.16, 0.19, 0.24, 0.1, 0.1, 0.08]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado midea 9000 btus,pt,especificacao produto,ar condicionado,2900,2720.2,19.0,0.16,1.0,Commercial,1,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview",20.0,"[0.16, 0.16, 0.29, 0.36, 0.29, 0.44, 0.44, 0.44, 0.19, 0.29, 0.36, 0.29]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado midea inverter,pt,especificacao produto,ar condicionado,2900,1784.6,26.0,0.16,1.0,Transactional,0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches",20.0,"[0.12, 0.12, 0.12, 0.16, 0.12, 0.24, 0.24, 0.36, 0.36, 0.19, 0.19, 0.12]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado midea inverter 9000,pt,especificacao produto,ar condicionado,2900,2743.6,25.0,0.18,1.0,"Informational, Transactional",1,"Site Links, People Also Ask, Popular Products, Related Searches, AI Overview",20.0,"[0.12, 0.08, 0.16, 0.16, 0.29, 0.19, 0.29, 0.36, 0.29, 0.16, 0.12, 0.19]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado portatil midea,pt,nao classificado,ar condicionado,2900,669.2,19.0,0.09,1.0,"Informational, Transactional",0,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack",20.0,"[0.01, 0.0, 0.01, 0.02, 0.02, 0.02, 0.03, 0.2, 0.13, 0.04, 0.03, 0.01]",1,midea
2026-08-17_semrush_keywords_midea.csv,midea,ar condicionado springer midea,pt,nao classificado,ar condicionado,2900,2295.8,32.0,0.14,1.0,Informational,1,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video",20.0,"[0.19, 0.15, 0.13, 0.19, 0.23, 0.29, 0.19, 0.36, 0.44, 0.29, 0.23, 0.19]",1,midea
