Database,Keyword,Seed keyword,Page,Topic,Page type,Tags,Volume,Keyword Difficulty,CPC (USD),Competitive Density,Number of Results,Intent,SERP Features,Trend,Click potential,Content references,Competitors
br,geladeira consul bem estar frost free,consul,,,,,880,17,0.09,1.00,175,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.46,0.37,0.37,0.52,0.46,0.37,0.52,0.52,0.52,0.52,0.37,0.52",20,,
br,geladeira consul crm56fb frost free duplex 451 litros,consul,,,,,880,24,0.22,1.00,169,Informational,"Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask, Related Searches, AI Overview","0.62,0.55,0.55,0.55,0.55,0.55,0.62,0.45,0.36,0.36,0.20,0.20",20,,
br,geladeira consul facilite,consul,,,,,880,20,0.13,1.00,172,"Informational, Commercial","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews","0.41,0.41,0.36,0.30,0.30,0.30,0.36,0.30,0.54,0.36,0.41,0.36",20,,
br,geladeira consul frost free 386 litros,consul,,,,,880,25,0.16,1.00,164,"Informational, Transactional","Site Links, Video, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Image Pack","0.29,0.22,0.22,0.22,0.22,0.20,0.20,0.13,0.13,0.08,0.10,0.08",20,,
br,geladeira consul simples,consul,,,,,880,35,0.14,1.00,214,Informational,"Image Pack, Site Links, Reviews, People Also Ask, Popular Products, Related Searches","0.34,0.34,0.34,0.30,0.30,0.20,0.34,0.13,0.20,0.20,0.30,0.20",20,,
br,geladeira frost free consul bem estar,consul,,,,,880,22,0.09,1.00,161,Informational,"People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video, Video Carousel","0.30,0.24,0.24,0.30,0.30,0.30,0.41,0.54,0.41,0.30,0.36,0.36",20,,
br,maquina de lavar 10kg consul,consul,,,,,880,29,0.12,1.00,165,"Informational, Transactional","Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.46,0.52,0.31,0.52,0.20,0.31,0.68,0.25,0.68,0.68,0.52,0.52",20,,
br,maquina de lavar da consul 11kg,consul,,,,,880,22,0.13,1.00,168,"Informational, Commercial","Related Searches, Short Videos, AI Overview, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.66,0.54,0.79,0.00,0.24,0.54,0.41,0.13,0.30,0.00,0.00,0.41",20,,
br,maquinas de lavar consul 15kg,consul,,,,,880,17,0.18,1.00,164,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links","0.00,0.00,0.52,0.00,0.00,0.00,1.00,0.66,0.66,0.00,0.00,0.00",20,,
br,maquinas de lavar consul 9kg,consul,,,,,880,24,0.18,1.00,159,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.82,0.55,0.65,0.00,0.00,0.00,0.82,0.00,0.55,0.00,0.00,0.00",20,,
br,microondas 20 litros consul,consul,,,,,880,23,0.13,1.00,167,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video Carousel","0.41,0.41,0.36,0.30,0.30,0.30,0.54,0.20,0.36,0.30,0.30,0.36",20,,
br,minha geladeira consul frost free não está gelando embaixo,consul,,,,,880,30,0.34,0.11,109,Informational,"People Also Ask, Related Searches, Short Videos, AI Overview, Video","0.36,0.36,0.45,0.45,0.36,0.45,0.55,1.00,0.81,0.62,0.55,0.55",90,,
br,máquina de lavar 9kg consul,consul,,,,,880,23,0.20,1.00,162,Commercial,"Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links","0.81,0.62,0.55,0.55,0.55,0.45,0.55,0.36,0.36,0.45,0.55,0.55",20,,
br,máquina de lavar consul 15 kg,consul,,,,,880,19,0.18,1.00,161,"Informational, Commercial","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Image Pack, Site Links","0.36,0.30,0.66,0.24,0.30,0.30,0.41,0.30,0.36,0.30,0.30,0.79",20,,
br,máquina de lavar roupa 12kg consul,consul,,,,,880,22,0.23,1.00,164,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos, Site Links, Video","0.24,0.20,0.24,0.30,0.24,0.24,0.44,0.30,0.34,0.30,0.24,0.30",20,,
br,máquinas de lavar roupa consul,consul,,,,,880,21,0.21,1.00,205,"Informational, Commercial","Image Pack, Video, Related Searches, Short Videos, AI Overview, Site Links, Reviews, People Also Ask, Popular Products","0.10,0.10,0.08,0.15,0.15,0.15,0.28,0.13,0.19,0.00,0.10,0.24",20,,
br,o que e consul,consul,,,,,880,15,0.00,0.00,104,Informational,"People Also Ask, Related Searches, AI Overview, Video","0.36,0.36,0.20,0.20,0.20,0.20,0.20,0.16,0.20,0.13,0.16,0.16",90,,
br,pes para geladeira consul,consul,,,,,880,23,0.09,1.00,167,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Site Links, Reviews, Video","0.30,0.36,0.24,0.36,0.24,0.36,0.41,0.54,0.54,0.54,0.54,0.54",20,,
br,peças geladeira consul,consul,,,,,880,26,0.09,1.00,192,"Navigational, Commercial","Image Pack, Site Links, People Also Ask, Popular Products, Related Searches","0.20,0.30,0.30,0.30,0.30,0.24,0.24,0.34,0.44,0.30,0.30,0.30",20,,
br,peças para geladeira consul,consul,,,,,880,18,0.09,1.00,175,"Informational, Commercial","Image, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.46,0.46,0.46,0.52,0.52,0.37,0.31,0.46,0.84,0.46,0.46,0.52",20,,
br,prateleira geladeira consul,consul,,,,,880,21,0.05,1.00,185,"Informational, Transactional","Related Searches, Image Pack, Site Links, Popular Products","0.45,0.45,0.67,0.67,0.67,0.67,0.76,0.76,1.00,0.76,0.76,0.76",20,,
br,purificador consul cpb34as,consul,,,,,880,30,0.13,1.00,166,Informational,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.37,0.31,0.31,0.37,0.46,0.46,0.52,0.46,0.52,0.46,0.52,0.52",20,,
br,purificador de água consul cpb33af,consul,,,,,880,29,0.17,1.00,164,"Informational, Transactional","Video, Video Carousel, People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links, Reviews","0.41,0.41,0.30,0.30,0.30,0.36,0.54,0.24,0.36,0.20,0.36,0.16",20,,
br,purificador de água consul cpb34as,consul,,,,,880,27,0.14,1.00,164,"Informational, Commercial","People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Reviews, Video, Video Carousel","0.37,0.37,0.25,0.31,0.37,0.52,0.68,0.52,0.68,0.46,0.68,0.52",20,,
br,refil do purificador consul,consul,,,,,880,29,0.14,1.00,162,"Informational, Transactional","Image Pack, Site Links, Reviews, Video, People Also Ask, Popular Products, Related Searches","0.37,0.46,0.31,0.37,0.52,0.52,0.46,0.52,0.68,0.52,0.52,0.52",20,,
br,refrigerador consul crd37,consul,,,,,880,24,0.12,1.00,163,"Informational, Transactional","Video, Video Carousel, People Also Ask, Related Searches, Knowledge Panel, Image Pack, Site Links","0.55,0.55,0.62,0.55,0.45,0.55,0.62,0.45,0.55,0.36,0.62,0.55",20,,
br,sac consul,consul,,,,,880,27,0.12,0.21,166,Navigational,"Related Searches, Site Links, People Also Ask","0.45,0.36,0.45,0.45,0.62,0.62,0.62,0.55,0.62,0.81,0.55,0.81",20,,
br,sensor de temperatura geladeira consul,consul,,,,,880,29,0.02,1.00,170,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.72,0.88,1.00,1.00,0.72,1.00,0.59,1.00,1.00,0.72,0.72,0.59",20,,
br,sensores da geladeira consul,consul,,,,,880,23,0.02,1.00,170,Commercial,"Popular Products, Related Searches, Site Links, Video, Video Carousel, People Also Ask","0.72,0.59,0.88,0.72,0.88,0.72,0.72,1.00,0.88,0.72,0.72,0.72",20,,
br,telefone da assistência técnica da consul,consul,,,,,880,30,0.21,0.35,106,Informational,"People Also Ask, Related Searches, Reviews, Featured Snippet","0.45,0.45,0.45,0.45,0.55,0.45,0.45,0.55,0.62,0.55,0.55,0.45",80,,
br,ar condicionado 7500 btus consul,consul,,,,,720,24,0.12,1.00,167,"Informational, Transactional","Site Links, Video, People Also Ask, Popular Products, Related Searches, Image Pack","0.16,0.16,0.16,0.20,0.31,0.25,0.37,1.00,1.00,0.25,0.25,0.20",20,,
br,ar condicionado 9000 btu consul,consul,,,,,720,15,0.09,1.00,165,Transactional,"Video Carousel, People Also Ask, Related Searches, AI Overview, Site Links, Video","0.10,0.16,0.08,0.16,0.27,0.20,0.16,0.27,0.36,0.27,0.20,0.01",20,,
br,ar condicionado consul bem estar,consul,,,,,720,17,0.09,0.96,160,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Reviews, Video","0.20,0.24,0.20,0.16,0.30,0.24,0.24,0.55,0.30,0.16,0.20,0.16",20,,
br,ar condicionado janela 10000 btus consul,consul,,,,,720,14,0.21,1.00,161,Transactional,"Site Links, Popular Products, Related Searches","0.08,0.05,0.08,0.13,0.10,0.13,0.24,0.52,0.66,0.24,0.16,0.13",20,,
br,ar condicionado portátil da consul,consul,,,,,720,22,0.07,1.00,107,"Informational, Transactional","Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.01,0.01,0.02,0.00,0.05,0.07,0.03,0.04,0.07,0.04,0.03,0.02",20,,
br,assistencia tecnica autorizada consul,consul,,,,,720,11,0.25,0.52,106,Navigational,"Site Links, Reviews, People Also Ask, Related Searches","0.37,0.31,0.16,0.16,0.25,0.25,0.52,0.68,1.00,0.25,0.37,0.52",20,,
br,assistencia tecnica consul perto de mim,consul,,,,,720,27,0.31,0.60,50,"Navigational, Transactional","Local Pack, People Also Ask, Related Searches","0.20,0.55,0.62,0.30,0.45,0.55,0.30,0.55,0.36,0.55,0.62,0.45",90,,
br,assistencia técnica consul,consul,,,,,720,18,0.29,0.56,108,Navigational,"Site Links, Reviews, People Also Ask, Related Searches, Local Pack","0.10,0.03,0.03,0.03,0.04,0.03,0.08,0.04,0.07,0.16,0.13,0.02",20,,
br,assistência da consul,consul,,,,,720,18,0.22,0.46,2270000,Navigational,"People Also Ask, Related Searches, Local Pack","0.24,0.30,0.20,0.20,0.30,0.20,0.20,0.41,0.41,0.36,0.30,0.36",90,,
br,bebedouro de agua consul,consul,,,,,720,19,0.13,1.00,201,Informational,"Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.55,0.36,0.36,0.36,0.45,0.55,0.62,0.55,0.62,0.45,0.36,0.36",20,,
br,bem estar consul,consul,,,,,720,29,0.16,1.00,161,Informational,"Related Searches, Image Pack, Reviews, Video, Video Carousel, People Also Ask","0.16,0.24,0.16,0.20,0.20,0.24,0.24,0.44,0.34,0.20,0.24,0.20",90,,
br,benghazi consulate,consul,,,,,720,50,0.00,0.33,148,"Informational, Transactional","Knowledge Panel, Site Links, Video, Video Carousel, People Also Ask, Related Searches","0.24,0.16,0.13,0.16,0.20,0.20,0.44,0.34,0.34,0.34,0.44,0.34",20,,
br,borracha de geladeira consul,consul,,,,,720,15,0.03,1.00,173,Informational,"Image Pack, Site Links, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.37,0.37,0.37,0.31,0.37,0.37,0.37,0.37,0.37,0.31,0.37,0.31",20,,
br,brastemp consul,consul,,,,,720,33,0.20,0.89,162,Commercial,"Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.72,0.59,0.72,0.72,0.72,0.72,0.72,0.72,0.88,0.72,0.72,1.00",20,,
br,cnpj consul,consul,,,,,720,27,0.86,0.01,104,Informational,"People Also Ask, Related Searches, AI Overview","0.45,0.55,0.67,0.67,0.55,0.55,0.55,0.55,0.67,0.55,0.67,0.67",75,,
br,consul 11 kilos,consul,,,,,720,19,0.12,1.00,174,Commercial,"Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products","0.55,0.76,0.24,0.55,0.24,0.36,0.76,0.55,0.67,0.76,0.76,0.76",20,,
br,consul 13kg,consul,,,,,720,24,0.24,1.00,163,Informational,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Adwords Bottom, Video Carousel","0.04,0.72,0.88,0.72,0.59,0.48,0.88,0.72,0.72,1.00,0.72,0.59",20,,
br,consul ar condicionado 7500,consul,,,,,720,17,0.14,1.00,160,Transactional,"Popular Products, Related Searches, AI Overview, Image Pack, Site Links, Video Carousel, People Also Ask","0.00,0.00,0.10,0.10,0.15,0.19,0.24,0.01,0.43,0.00,0.00,0.19",20,,
br,consul ar condicionado bem estar,consul,,,,,720,16,0.10,0.95,160,"Informational, Commercial","Image Pack, Site Links, Video, Video Carousel, Popular Products, Related Searches, AI Overview, Adwords Bottom, People Also Ask","0.20,0.30,0.16,0.20,0.36,0.30,0.24,0.36,0.41,0.24,0.30,0.16",20,,
br,consul ar condicionado inverter,consul,,,,,720,27,0.15,1.00,169,"Informational, Transactional","Site Links, Reviews, Video Carousel, People Also Ask, Popular Products, Related Searches","0.13,0.08,0.04,0.10,0.10,0.10,0.20,0.52,0.52,0.27,0.01,0.01",20,,
br,consul ar condicionado portatil,consul,,,,,720,22,0.07,1.00,161,"Informational, Commercial","Image Pack, Site Links, People Also Ask, Popular Products, Related Searches, AI Overview, Reviews, Video, Video Carousel","0.08,0.05,0.03,0.05,0.08,0.10,0.15,0.19,0.24,0.15,0.10,0.08",20,,
br,consul ar condicionado portátil,consul,,,,,720,21,0.07,1.00,164,Commercial,"Reviews, Video, Video Carousel, Popular Products, Related Searches, Image Pack, Adwords Bottom, People Also Ask, Site Links","0.02,0.02,0.03,0.01,0.05,0.04,0.03,0.03,0.04,0.04,0.04,0.03",20,,
br,consul assistencia tecnica,consul,,,,,720,15,0.23,0.53,107,Navigational,"People Also Ask, Related Searches, Adwords Bottom","0.25,0.16,0.46,0.31,0.37,0.25,0.25,0.52,0.46,0.52,0.25,0.37",90,,
br,consul bem estar ar condicionado,consul,,,,,720,16,0.09,0.96,161,Informational,"People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Reviews, Video","0.24,0.30,0.30,0.20,0.41,0.30,0.30,0.66,0.41,0.24,0.30,0.20",20,,
br,consul bem estar frost free,consul,,,,,720,27,0.10,1.00,194,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video","0.72,0.72,0.72,0.72,0.39,0.72,0.88,0.88,0.88,0.72,0.59,0.72",20,,
br,consul bem estar geladeira,consul,,,,,720,23,0.08,1.00,164,Informational,"Image Pack, Site Links, Video, People Also Ask, Popular Products, Related Searches","0.24,0.30,0.16,0.20,0.44,0.20,0.20,0.44,0.44,0.44,0.30,0.34",20,,
br,consul brastemp,consul,,,,,720,36,0.20,0.89,160,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview","0.72,0.48,0.88,0.72,0.59,0.88,1.00,0.88,0.88,0.59,0.59,0.88",20,,
br,consul controle remoto ar condicionado,consul,,,,,720,22,0.06,1.00,161,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, AI Overview, Site Links, Reviews, Video","0.16,0.16,0.13,0.11,0.20,0.24,0.24,0.55,0.34,0.24,0.20,0.20",20,,
br,consul e brastemp,consul,,,,,720,24,0.20,0.89,165,Navigational,"Popular Products, Related Searches, AI Overview, Site Links, Video, Video Carousel, People Also Ask","0.72,0.59,0.72,0.59,0.59,0.59,0.59,0.59,0.88,0.88,0.88,0.88",20,,
br,consul microondas inox,consul,,,,,720,22,0.15,1.00,172,"Informational, Transactional","Popular Products, Related Searches, Site Links, Reviews, Video, People Also Ask","0.41,0.36,0.54,0.36,0.20,0.30,0.16,0.20,0.13,0.16,0.24,0.24",20,,
br,consula,consul,,,,,720,82,0.00,0.01,108,Informational,"Reviews, People Also Ask, Related Searches, AI Overview","0.30,0.24,0.34,0.30,0.20,0.20,0.16,0.16,0.16,0.16,0.24,0.34",60,,
br,consula cep,consul,,,,,720,34,0.17,0.33,106,Navigational,"Site Links, Related Searches","0.30,0.24,0.20,0.30,0.24,0.05,0.45,0.62,0.55,0.81,1.00,1.00",20,,
br,controle remoto ar condicionado consul,consul,,,,,720,17,0.06,1.00,171,Informational,"AI Overview, Image Pack, Site Links, Reviews, Video Carousel, People Also Ask, Popular Products, Related Searches","0.20,0.24,0.20,0.13,0.24,0.30,0.30,0.66,0.41,0.30,0.20,0.24",20,,
br,crd37 consul,consul,,,,,720,24,0.12,1.00,167,Informational,"Knowledge Panel, Image Pack, Site Links, Video Carousel, People Also Ask, Related Searches, AI Overview","0.55,0.45,0.55,0.55,0.36,0.45,0.55,0.45,0.55,0.36,0.55,0.55",20,,
br,etiqueta consul,consul,,,,,720,24,0.00,0.33,170,"Informational, Commercial","Video, People Also Ask, Popular Products, Image Pack, Site Links","0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.36,0.81,0.81,1.00",20,,
br,feminino de consul,consul,,,,,720,23,0.00,0.33,103,Informational,"Video, People Also Ask, Related Searches, AI Overview","0.36,0.27,0.01,0.36,0.20,0.20,0.10,0.03,0.03,0.10,0.20,0.20",90,,
br,filtro agua gelada consul,consul,,,,,720,27,0.17,1.00,191,"Navigational, Transactional","Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.45,0.36,0.36,0.36,0.30,0.45,0.67,0.76,0.76,0.76,0.76,0.76",20,,
br,filtro bem estar consul,consul,,,,,720,22,0.10,1.00,165,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links","0.55,0.45,0.55,0.55,0.45,0.45,0.55,0.55,0.55,0.45,0.45,0.36",20,,
br,filtro consul cpb34,consul,,,,,720,18,0.19,1.00,201,Informational,"People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video Carousel","0.67,0.76,0.67,0.36,0.30,0.30,0.45,0.45,0.67,0.45,0.55,0.55",20,,
br,filtro de geladeira consul,consul,,,,,720,23,0.11,1.00,162,"Informational, Transactional","People Also Ask, Related Searches, AI Overview, Image Pack, Site Links, Reviews, Video, Video Carousel","0.45,0.55,0.55,0.55,0.55,0.55,0.45,0.45,0.45,0.36,0.36,0.30",20,,
br,fogao 5 bocas inox consul,consul,,,,,720,21,0.14,1.00,165,Transactional,"Site Links, Video, Image, Adwords Bottom, Video Carousel, Popular Products, Related Searches, Image Pack","0.55,0.55,0.55,0.45,0.55,0.55,0.76,0.55,0.55,0.36,0.55,0.45",20,,
br,fogao consul 4 bocas mesa de vidro,consul,,,,,720,24,0.16,1.00,162,Informational,"Image, Video Carousel, People Also Ask, Popular Products, Related Searches, Knowledge Panel, Site Links, Video","0.13,0.20,0.36,0.20,0.10,0.13,0.44,0.07,0.36,0.27,0.10,0.08",20,,
br,fogão 5 bocas cooktop consul,consul,,,,,720,21,0.09,1.00,174,Informational,"Site Links, Reviews, Video, Popular Products, Related Searches, AI Overview","0.36,0.20,0.41,0.24,0.30,0.36,0.24,0.30,0.24,0.16,0.30,0.24",20,,
br,fogão cook consul,consul,,,,,720,24,0.09,1.00,177,"Informational, Transactional","People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel","0.55,0.45,0.67,0.30,0.45,0.45,0.45,0.36,0.36,0.20,0.36,0.45",20,,
br,fogão cooktop consul 5 bocas,consul,,,,,720,14,0.09,1.00,181,Commercial,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.36,0.30,0.41,0.41,0.36,0.30,0.36,0.24,0.24,0.20,0.30,0.24",20,,
br,forno a gas embutir consul,consul,,,,,720,21,0.16,1.00,176,"Informational, Transactional","Adwords Middle, Image Pack, Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.62,0.81,0.36,0.45,0.45,0.36,0.45,0.30,0.45,0.45,0.45,0.45",20,,
br,forno consul a gas de embutir,consul,,,,,720,21,0.16,1.00,166,Informational,"Popular Products, Related Searches, Site Links, Video, Video Carousel, People Also Ask","0.41,0.41,0.13,0.24,0.30,0.36,0.41,0.24,0.24,0.24,0.20,0.30",20,,
br,forno consul de embutir a gas,consul,,,,,720,20,0.16,1.00,162,Informational,"Video Carousel, People Also Ask, Popular Products, Related Searches, Image Pack, Site Links, Reviews, Video","0.66,0.08,0.13,0.36,0.16,0.41,0.41,0.41,0.30,0.00,0.30,0.24",20,,
br,forno de embutir a gas consul,consul,,,,,720,15,0.16,1.00,167,Transactional,"Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches","0.10,0.54,0.41,0.36,0.24,0.30,0.54,0.20,0.30,0.30,0.20,0.30",20,,
br,forno de embutir consul a gas,consul,,,,,720,24,0.16,1.00,172,"Informational, Transactional","Popular Products, Related Searches, Image Pack, Site Links, Video, Video Carousel, People Also Ask","0.52,0.52,0.16,0.31,0.37,0.46,0.52,0.31,0.31,0.31,0.25,0.37",20,,
br,freezer horizontal consul 309 litros,consul,,,,,720,21,0.26,1.00,196,"Informational, Transactional","Site Links, Video, Video Carousel, People Also Ask, Popular Products, Related Searches, Short Videos","0.36,0.20,0.20,0.20,0.20,0.20,0.41,0.30,0.41,0.20,0.24,0.30",20,,
br,freezer vertical consul 246 litros,consul,,,,,720,33,0.17,1.00,162,Commercial,"Knowledge Panel, Site Links, People Also Ask, Related Searches, Image Pack, Reviews, Video, Adwords Bottom, Popular Products","0.34,0.24,0.24,0.20,0.30,0.24,0.20,0.24,0.24,0.16,0.16,0.16",20,,
